#"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
100.09999999994811	-63585.31080588233	7554.036622584592	292.0886592757593	32.85107915930428	1.1470065571747174	0	--
100.19999999994788	-63405.31772475023	7545.695154639396	291.76612335089766	32.575080927659975	1.156724776514453	110	26:17
100.29999999994764	-63516.50500719724	7667.667028344164	296.4823569144554	32.85019774456606	1.1470373328946137	110	26:12
100.39999999994741	-63442.14165788735	7565.423583568339	292.528953959667	32.92197889730259	1.1445363999390388	88.7	32:26
100.49999999994718	-63370.93369897717	7568.655386517265	292.65391668324884	32.882826433686475	1.145899160523087	93.4	30:50
100.59999999994695	-63399.4351189968	7570.651931056691	292.73111620541715	33.1200603942501	1.1376912589365118	96.2	29:56
100.69999999994671	-63435.38499227053	7607.51589610987	294.1565191609415	33.1200603942501	1.1376912589365118	98.3	29:17
100.79999999994648	-63491.07766102243	7863.368659038195	304.0494670283512	33.1200603942501	1.1376912589365118	99.8	28:50
100.89999999994625	-63503.04689710098	7922.124051382119	306.32133631260234	33.1200603942501	1.1376912589365118	101	28:29
100.99999999994601	-63510.35098421393	7767.449835397907	300.34061545717447	33.1200603942501	1.1376912589365118	102	28:14
101.09999999994578	-63405.25335057554	7646.485880508486	295.6633546534989	33.05855613830421	1.139807892648048	103	28:03
101.19999999994555	-63606.77796343938	7850.756856499476	303.56181192702815	33.08910267102762	1.1387556677074888	103	27:52
101.29999999994531	-63498.929326374695	7664.570453452539	296.36262299554147	33.08910267102762	1.1387556677074888	104	27:43
101.39999999994508	-63383.683997216285	7569.735610146616	292.6956852220287	33.12553238326895	1.1375033243245123	104	27:36
101.49999999994485	-63372.002833848645	7607.054879170246	294.13869321879616	32.96509665942312	1.1430393666149532	105	27:29
101.59999999994461	-63548.96758278762	7870.860593391084	304.3391544060871	32.96032475594508	1.1432048526521652	105	27:24
101.69999999994438	-63341.02136655274	7735.880550508132	299.11993960419005	32.99668235911273	1.1419452051542833	105	27:19
101.79999999994415	-63327.317050372396	7831.949203180439	302.83458454959435	32.78216981321771	1.1494176078239653	106	27:14
101.89999999994392	-63214.31107860798	7757.3701779874655	299.9508697137963	32.78216981321771	1.1494176078239653	106	27:10
101.99999999994368	-63227.886268931645	7795.397547389895	301.42125752093665	32.78216981321771	1.1494176078239653	106	27:07
102.09999999994345	-63173.01369228953	7778.756068304685	300.7777886635271	33.00235358321623	1.1417489698416712	106	27:05
102.19999999994322	-63259.70026810726	7725.871689643502	298.7329313201572	33.00235358321623	1.1417489698416712	106	27:02
102.29999999994298	-63374.91305470461	7824.836504934425	302.55956092999736	33.2611245022303	1.1328661844689307	107	26:59
102.39999999994275	-63120.05037281741	7709.248017150133	298.0901509825149	33.05005767881266	1.1401009817342442	107	26:56
102.49999999994252	-63496.86603216195	8137.430110291547	314.6464823534334	33.27803860221579	1.13229038695444	107	26:53
102.59999999994228	-63137.490617678006	7684.4944258814885	297.1330146000539	33.392079315641595	1.1284233859715758	107	26:52
102.69999999994205	-63053.86248620006	7568.350872881713	292.64214218651506	33.48595930683908	1.1252597800981012	107	26:49
102.79999999994182	-63120.072415367904	7823.930755556496	302.5245387114595	33.53957543635805	1.1234609477238897	107	26:46
102.89999999994158	-62825.06658637134	7673.214514325769	296.69685914997194	33.63493007873241	1.1202759487766343	108	26:44
102.99999999994135	-62897.50092251238	7661.27803660454	296.23531654060133	33.70784270296242	1.1178527068027455	108	26:43
103.09999999994112	-62926.239349476644	7742.854213070041	299.3895871912642	33.67266675847361	1.119020464766295	108	26:42
103.19999999994089	-62722.73743762093	7506.50240634538	290.2506743433689	33.67266675847361	1.119020464766295	108	26:40
103.29999999994065	-63097.1325036755	7837.320318443322	303.0422671349899	33.361026171746985	1.129473746161284	108	26:39
103.39999999994042	-62931.03122487417	7719.450463054167	298.4846445353438	33.361026171746985	1.129473746161284	108	26:38
103.49999999994019	-63061.2811547844	7791.247191371171	301.2607775040141	33.14954661210441	1.1366792929900549	108	26:37
103.59999999993995	-63134.55582241298	7767.70023880016	300.350297696975	33.14954661210441	1.1366792929900549	108	26:37
103.69999999993972	-63156.95695529686	7661.510918832237	296.2443212967411	32.907183855032955	1.1450509825447954	108	26:36
103.79999999993949	-63430.460349522094	7786.259184512288	301.0679084051916	32.907183855032955	1.1450509825447954	108	26:35
103.89999999993925	-63380.04159045857	7665.522648449513	296.3994411066959	32.85775566370165	1.1467734921290955	108	26:34
103.99999999993902	-63286.35520938481	7537.726429449476	291.4580001085637	32.67327569443512	1.1532484088335653	108	26:33
104.09999999993879	-63287.869819954736	7637.773063043024	295.32645991772387	32.85220964611907	1.1469670872028848	108	26:33
104.19999999993856	-63327.54368026022	7550.462237276226	291.95045006860056	32.975446376417565	1.1426806107751402	108	26:32
104.29999999993832	-63175.04538877276	7501.6506007302605	290.0630716789934	33.193106372291204	1.1351876134570638	107	26:46
104.39999999993809	-63167.8056686529	7413.372929645875	286.6496772411197	32.85978380483661	1.1467027120379762	107	26:45
104.49999999993786	-63444.16704043129	7669.0867181914	296.5372514463176	32.85978380483661	1.1467027120379762	107	26:44
104.59999999993762	-63543.826596719184	7725.298947396339	298.71078534398015	32.72783437455546	1.151325895100553	107	26:44
104.69999999993739	-63505.50835039909	7567.165323822569	292.5963010750018	32.72783437455546	1.151325895100553	108	26:43
104.79999999993716	-63436.84374357649	7432.099541626944	287.37377102827116	32.72334207428637	1.151483950522173	108	26:42
104.89999999993692	-63561.63969637349	7536.78066635389	291.4214306969518	32.72334207428637	1.151483950522173	108	26:41
104.99999999993669	-63503.79374607897	7457.663529171596	288.3622426522153	32.72334207428637	1.151483950522173	108	26:40
105.09999999993646	-63571.971579795965	7547.906959122298	291.8516462359813	32.69758288818927	1.152391090645367	108	26:40
105.19999999993622	-63629.88554351716	7520.736865584564	290.8010720078783	32.69758288818927	1.152391090645367	108	26:40
105.29999999993599	-63631.415605183196	7619.71207806423	294.62810364130814	32.90088262818249	1.1452702844424951	108	26:39
105.39999999993576	-63772.249315270776	7720.783587115893	298.5361918655055	32.90088262818249	1.1452702844424951	108	26:38
105.49999999993553	-63506.3600268068	7432.179445920978	287.3768606529686	32.46362382190008	1.1606961506425653	108	26:38
105.59999999993529	-63820.27933977134	7803.127560272361	301.7201505779644	32.614602916766565	1.155323071145438	108	26:37
105.69999999993506	-63722.78076431132	7576.4348038422495	292.95472004043773	32.72048505625641	1.1515844933595483	108	26:36
105.79999999993483	-63702.45429861019	7623.877423155924	294.78916323421726	32.52262360156334	1.1585905143328117	108	26:35
105.8999999999346	-63729.98354701558	7588.564584532784	293.4237370119222	32.47496364958866	1.160290850901845	108	26:35
105.99999999993436	-63678.760280656046	7638.546292703449	295.35635805379457	32.657530395703816	1.1538044288537097	108	26:34
106.09999999993413	-63697.626300023665	7622.004666750605	294.7167501741661	32.46384372064578	1.1606882884919878	108	26:34
106.1999999999339	-63605.20505411501	7582.783715452442	293.2002106533026	32.62587834653319	1.1549237941050439	108	26:33
106.29999999993366	-63627.31945491044	7547.399291681162	291.8320164791178	32.37404469843541	1.1639078019747326	108	26:33
106.39999999993343	-63881.023233581946	7773.674005982653	300.5812827628858	32.37404469843541	1.1639078019747326	108	26:32
106.4999999999332	-63779.24799235884	7670.4414912501325	296.5896358688613	32.243637589253304	1.1686151446679969	108	26:32
106.59999999993296	-63898.89337714814	7808.015957291796	301.90916810630756	32.245759135844324	1.1685382579224888	108	26:31
106.69999999993273	-63725.1303571531	7689.7907436842	297.33780502448303	32.268136055679754	1.1677279140316286	108	26:31
106.7999999999325	-63664.18569626546	7625.691626298711	294.85931224064996	32.268136055679754	1.1677279140316286	108	26:30
106.89999999993226	-63863.248432925844	7720.179481489935	298.5128331751571	32.28927514493394	1.1669634278519756	108	26:30
106.99999999993203	-63959.62722130088	7670.945414626925	296.609120855612	32.18734283338126	1.1706590196351851	108	26:29
107.0999999999318	-63673.25230511563	7348.462312107531	284.13980653267595	32.19388536567722	1.1704211150034043	108	26:29
107.19999999993156	-63948.148480837524	7674.147398354872	296.7329305723034	32.19388536567722	1.1704211150034043	108	26:29
107.29999999993133	-63989.12922405609	7746.021111859425	299.51204029384616	32.458838835872974	1.1608672570364391	108	26:28
107.3999999999311	-63829.0735388351	7562.283401662228	292.4075339072283	32.458838835872974	1.1608672570364391	108	26:28
107.49999999993086	-63826.97060590275	7524.245880475607	290.93675356544964	32.47442361145427	1.160310146126726	108	26:27
107.59999999993063	-63768.63156149309	7484.798080930182	289.41144260175196	32.47442361145427	1.160310146126726	108	26:27
107.6999999999304	-63837.79034169094	7548.584687625422	291.8778516702042	32.40315245797892	1.162862263319979	108	26:27
107.79999999993017	-63794.37718838989	7512.153006261931	290.4691636407063	32.573534055969674	1.1567797077603899	108	26:26
107.89999999992993	-63735.75888169976	7405.665302983425	286.3516497823565	32.456472745829416	1.1609518847308986	109	26:26
107.9999999999297	-63897.2895584098	7578.472572078066	293.0335135414032	32.54183779230482	1.1579064294548849	109	26:25
108.09999999992947	-63819.429871937085	7492.01541835496	289.69051225911124	32.623161354430344	1.1550199809458557	109	26:25
108.19999999992923	-63939.9074561687	7692.963375091974	297.4604797877351	32.55103360698243	1.1575793156351566	109	26:24
108.299999999929	-63760.18554889114	7535.852629021178	291.3855466797286	32.6044494311138	1.1556828550532132	109	26:24
108.39999999992877	-63830.23970255692	7615.721285982876	294.47379341397806	32.6044494311138	1.1556828550532132	109	26:24
108.49999999992853	-63947.897247444605	7730.535750845223	298.91327455269044	32.6044494311138	1.1556828550532132	109	26:23
108.5999999999283	-63726.45186704269	7654.697936745514	295.9808866719431	32.6044494311138	1.1556828550532132	109	26:23
108.69999999992807	-63784.70116178991	7723.959151035506	298.6589800189215	32.6044494311138	1.1556828550532132	109	26:23
108.79999999992783	-63683.20643290307	7638.770080144861	295.3650111457758	32.6044494311138	1.1556828550532132	109	26:23
108.8999999999276	-63864.28944062098	7759.411050387457	300.0297832421322	32.6011485328879	1.155799869074425	109	26:23
108.99999999992737	-63904.451052650955	7728.301187654376	298.82687166651294	32.65927337527015	1.1537428519312862	109	26:22
109.09999999992714	-63759.56017994182	7620.509905369983	294.65895288386736	32.72124341357783	1.1515578038929917	109	26:22
109.1999999999269	-63575.041931172425	7445.62291796917	287.89667355867095	32.696193554345655	1.152440058300903	109	26:21
109.29999999992667	-63546.05202500851	7468.594909126926	288.78492158199964	32.745880773414655	1.1506913943380395	109	26:21
109.39999999992644	-63857.16555835627	7785.616169345933	301.0430452165127	32.95973461528754	1.1432253216174444	109	26:21
109.4999999999262	-63620.98546135664	7621.069664638946	294.6805968528547	32.95973461528754	1.1432253216174444	109	26:21
109.59999999992597	-63513.63186458766	7517.44872154046	290.673930767594	32.95973461528754	1.1432253216174444	109	26:21
109.69999999992574	-63641.480953267135	7592.14529684496	293.5621908625944	32.903067836551564	1.1451942230179848	109	26:21
109.7999999999255	-63560.40504681255	7561.7427739527575	292.386629689958	32.844940147404046	1.1472209429179259	109	26:20
109.89999999992527	-63618.56032050893	7702.45121156405	297.8273418474544	32.844940147404046	1.1472209429179259	109	26:20
109.99999999992504	-63484.89042890986	7596.39944493435	293.7266841625177	32.844940147404046	1.1472209429179259	109	26:20
110.0999999999248	-63479.080466348445	7555.239767574758	292.1351807615092	32.844940147404046	1.1472209429179259	109	26:20
