#"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
100.99999999994601	-52469.92151722344	7539.981387228761	299.73566146290494	30.418110022912764	1.0652974482195319	0	--
101.99999999994368	-52251.637137156096	7327.154136738799	291.27517417165103	30.451133679185144	1.0641421540643623	292	1:57
102.99999999994135	-52575.34364043406	7267.076709247836	288.8869259064107	30.641586647838288	1.0575279720169455	300	1:54
103.99999999993902	-52673.14217360897	7348.958105853568	292.14194383187873	30.517169074857023	1.061839481492657	302	1:53
104.99999999993669	-52740.46581886479	7344.617706091969	291.9694006216581	30.51938153496323	1.0617625049166637	300	1:53
105.99999999993436	-52449.676731681335	7482.792267748251	297.4622316391913	30.36743816414103	1.0670750299027247	301	1:52
106.99999999993203	-52430.5373937813	7615.304884469829	302.72998427482753	30.724615298920416	1.0546701617516603	303	1:52
107.9999999999297	-52262.99643130053	7424.48104921053	295.1441951930117	30.955430321467805	1.0468061548670284	303	1:51
108.99999999992737	-52098.61424532716	7428.388363468728	295.2995220252116	31.237737436251745	1.0373457761849403	303	1:51
109.99999999992504	-52232.21924327788	7485.01092901059	297.5504297217695	30.99104310798538	1.0456032368500818	303	1:51
110.99999999992271	-51882.972437287186	7412.6877217908095	294.6753769541516	31.055346798486106	1.0434381943095734	303	1:50
111.99999999992038	-52071.9492084455	7499.786626933913	298.13780565324396	30.798534357926226	1.0521388651317574	303	1:50
112.99999999991805	-52124.18523256437	7387.177313797255	293.6612658282159	30.543055043296423	1.0609395471780751	303	1:50
113.99999999991572	-52234.195997299394	7453.0941748703735	296.2816481528693	30.92794739655279	1.0477363586916117	302	1:50
114.99999999991338	-52337.93694284212	7756.632924794237	308.3481750201845	30.64230265227932	1.0575032612524484	303	1:49
115.99999999991105	-52068.244608164474	7436.08978457739	295.6056753738285	30.75013500251684	1.053794885271811	302	1:49
116.99999999990872	-52482.97132545934	7533.043254792694	299.45985100552576	30.622889000314714	1.0581736748200639	302	1:49
117.9999999999064	-52408.87785568627	7546.528572518726	299.9959306615706	30.389890563541407	1.0662866626425185	302	1:49
118.99999999990406	-52232.96709374752	7531.630957995165	299.4037081991912	30.753626201048327	1.0536752568698822	302	1:48
119.99999999990173	-52529.42402017632	7432.9215258926	295.479728098391	30.737261133265683	1.054236252429142	302	1:48
120.9999999998994	-52260.712392064335	7441.1832983540025	295.8081570037685	31.073367891619423	1.042833049191603	303	1:48
121.99999999989707	-52366.77302035125	7358.870288828486	292.53598123965816	30.588843532206702	1.059351425069461	303	1:47
122.99999999989474	-52567.70846453868	7405.9397251516275	294.407124934376	30.93369432413961	1.04754170800035	303	1:47
123.99999999989241	-52372.50282583511	7246.08164967762	288.05231269657025	30.97707941638933	1.046074568602664	303	1:47
124.99999999989008	-52605.39742418972	7320.059209996398	290.9931306955535	30.56782991508369	1.0600796679740756	303	1:46
125.99999999988775	-52555.11809324214	7444.1719848649045	295.9269657756002	30.9078243805699	1.0484185036149232	303	1:46
126.99999999988542	-52433.506321574474	7569.498540312795	300.909052078846	30.662099538270237	1.0568204876716014	302	1:46
127.99999999988309	-52478.39708314912	7411.824499156453	294.64106140428345	30.771981840188854	1.0530467343753984	302	1:46
128.99999999988785	-52605.24213179757	7447.1050338254145	296.0435627968834	30.60591001026078	1.058760709163891	303	1:45
129.99999999989262	-52541.93690746327	7446.5159237448715	296.0201439990645	30.936049733177793	1.0474619502669553	303	1:45
130.9999999998974	-52321.1361163618	7298.208702123222	290.1245109875844	30.62345914168499	1.0581539739565475	302	1:45
131.99999999990217	-52592.76093874022	7565.57667953838	300.7531469813379	30.349736592895677	1.0676974044860474	302	1:45
132.99999999990695	-52166.22904676382	7610.064489373708	302.52166369553225	30.54676841324326	1.0608105757275896	302	1:45
133.99999999991172	-52143.91763407993	7572.712224692855	301.0368051546058	30.80108167998996	1.0520518507673557	302	1:44
134.9999999999165	-52462.96600700903	7556.485916456393	300.3917633458031	30.798325511894994	1.0521459997737428	301	1:44
135.99999999992127	-52305.696717545274	7388.50564834486	293.71407089679934	31.23141226626519	1.0375558655754957	302	1:44
136.99999999992605	-52275.216545109724	7201.309167209486	286.2724794372133	31.070430191676518	1.0429316487465552	301	1:44
137.99999999993082	-52320.796144586	7199.827854212005	286.2135930410366	30.99462372205482	1.0454824448800135	301	1:43
138.9999999999356	-52587.99210253265	7559.109668404965	300.49606493295977	30.648684607133973	1.0572830580640091	301	1:43
139.99999999994037	-52328.83390462995	7490.409442645953	297.76503596179987	30.52751216127802	1.061479717570059	302	1:43
140.99999999994515	-52367.23888890675	7493.364048739642	297.88248994031426	31.245654478888905	1.0370829328911606	302	1:42
141.99999999994992	-52285.687898138305	7612.998976596243	302.6383178918133	31.20094278439905	1.038569097446395	302	1:42
142.9999999999547	-52593.2065953479	7457.395728774131	296.4526471299815	30.70267187516648	1.0554239422165672	302	1:42
143.99999999995947	-52322.17467052018	7231.771144151578	287.48342948327985	30.82160122017036	1.0513514452280888	302	1:42
144.99999999996425	-52699.32525552859	7416.721629344468	294.8357362291657	30.752866753845268	1.053701277557097	302	1:41
145.99999999996902	-52448.33389492033	7548.399290447698	300.07029700905264	31.234626556160467	1.0374490928779414	302	1:41
146.9999999999738	-52616.188069036434	7428.663925451892	295.3104763961916	31.182333944792056	1.0391888895950323	302	1:41
147.99999999997857	-52342.971461815585	7360.040702175595	292.5825084922817	30.86718260117788	1.049798920936613	301	1:40
