#"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
100.09999999994811	-55446.22392846187	7732.201875088195	304.25945595334014	30.646752944344602	1.0151520266380283	0	--
100.19999999994788	-55259.262337138265	7412.651272102601	291.6852508065236	30.646752944344602	1.0151520266380283	227	12:41
100.29999999994764	-55003.2856550946	7319.045569981235	288.0018989668185	30.68805094990174	1.0137859003204632	230	12:30
100.39999999994741	-54775.32146341322	7144.890846547064	281.1489711385237	30.693156617719435	1.0136172616199943	231	12:28
100.49999999994718	-54946.66576750876	7338.451635665915	288.76552090566605	30.693156617719435	1.0136172616199943	231	12:27
100.59999999994695	-54999.72884219294	7450.834245499874	293.18773753672195	30.693156617719435	1.0136172616199943	230	12:32
100.69999999994671	-54981.11028785558	7407.954247615853	291.50042452572745	30.693156617719435	1.0136172616199943	229	12:33
100.79999999994648	-54802.54146097717	7187.2963306861075	282.8176121986016	30.623288588667176	1.0159298623740802	231	12:27
100.89999999994625	-54972.46763594879	7278.4348618383	286.40388171829596	30.623288588667176	1.0159298623740802	233	12:22
100.99999999994601	-55074.23465894975	7207.82808266062	283.62552950164826	30.59577951625343	1.016843298429419	233	12:21
101.09999999994578	-55086.55495126042	7290.37577950391	286.8737526775925	30.584228895988858	1.0172273254666435	233	12:21
101.19999999994555	-55033.016409387026	7227.343980656895	284.39347330377774	30.584228895988858	1.0172273254666435	234	12:19
101.29999999994531	-55191.05779437366	7445.753426079038	292.98780905868244	30.584228895988858	1.0172273254666435	234	12:18
101.39999999994508	-55151.147714613355	7375.666256263866	290.22990328982536	30.57345656144283	1.0175857380994209	234	12:18
101.49999999994485	-55073.47583609706	7363.85402996155	289.7650962909393	30.575216065093635	1.0175271793694554	234	12:19
101.59999999994461	-55036.33685614957	7288.48749329715	286.7994492717536	30.51034716590601	1.0196905722558183	233	12:21
101.69999999994438	-55021.433269760746	7379.2646361504485	290.3714982875106	30.551343716625386	1.0183222594034835	233	12:22
101.79999999994415	-55043.249594522465	7447.2641596605135	293.04725589995945	30.536645557675712	1.0188124069674143	232	12:23
101.89999999994392	-54849.06227093449	7305.178015792383	287.45621553006066	30.536645557675712	1.0188124069674143	232	12:24
101.99999999994368	-54971.8103149572	7541.613800068728	296.7598814526478	30.54241443890309	1.018619972679662	231	12:25
102.09999999994345	-54886.757454620034	7589.636926524119	298.6495747850957	30.54241443890309	1.018619972679662	231	12:27
102.19999999994322	-54752.460779412446	7456.203299778852	293.3990079562346	30.59519035451536	1.0168628794536945	231	12:28
102.29999999994298	-54824.01110203803	7541.029411882751	296.73688598067184	30.59519035451536	1.0168628794536945	231	12:26
102.39999999994275	-54652.71646731309	7435.8026780559185	292.5962505830046	30.578417456177966	1.0174206499048495	231	12:25
102.49999999994252	-54820.34132143855	7616.837398626256	299.7199039070155	30.578417456177966	1.0174206499048495	232	12:25
102.59999999994228	-54749.030338959274	7655.961892009542	301.25943912137683	30.57989560521742	1.0173714705559143	231	12:25
102.69999999994205	-54920.49232620781	7755.983301445023	305.1952468136946	30.486317937429774	1.0204942894441678	231	12:25
102.79999999994182	-54801.31258241049	7568.664690383632	297.8243245832369	30.431442893962128	1.0223344804823273	231	12:26
102.89999999994158	-54787.06927933023	7493.048225249388	294.8488429656417	30.431442893962128	1.0223344804823273	231	12:25
102.99999999994135	-55010.017828733166	7702.114905915591	303.0755441750879	30.359960472159184	1.0247415634765409	232	12:24
103.09999999994112	-54980.71074748083	7719.93744150897	303.77685475530194	30.61731878926839	1.0161279495261053	232	12:25
103.19999999994089	-54976.74478635017	7578.306222868481	298.2037155349719	30.61731878926839	1.0161279495261053	232	12:24
103.29999999994065	-55029.99715584752	7698.238135062071	302.92299458962657	30.382287928738776	1.0239884973211053	232	12:24
103.39999999994042	-54796.682698878954	7428.268747174379	292.2997930217254	30.41539525186186	1.022873880273574	231	12:25
103.49999999994019	-54842.96954525469	7434.102791616532	292.5293606425212	30.426910497110743	1.0224867675698002	231	12:25
103.59999999993995	-55150.073294138914	7774.9329582267255	305.9409092208647	30.426910497110743	1.0224867675698002	231	12:26
103.69999999993972	-54959.52871026774	7536.886260154773	296.57385440039866	30.56959709897931	1.0177142099908525	231	12:27
103.79999999993949	-54834.69952878164	7400.101298470276	291.191413706654	30.56959709897931	1.0177142099908525	231	12:26
103.89999999993925	-55191.14250513198	7722.9230345209	303.8943368024837	30.591158840963477	1.0169968886457044	231	12:26
103.99999999993902	-55021.849093308614	7670.199859826119	301.8196982056242	30.48056768344122	1.0206868088689738	231	12:27
104.09999999993879	-54850.687975044624	7531.942812754828	296.37933146362855	30.446937935962428	1.0218141944769907	231	12:27
104.19999999993856	-54859.4858105953	7610.770205518622	299.4811619672791	30.395049585151728	1.023558565817391	231	12:26
104.29999999993832	-54977.509106550744	7597.574827794112	298.96192844073425	30.395049585151728	1.023558565817391	231	12:26
104.39999999993809	-54916.24214203688	7558.143923839784	297.41033607691554	30.489191582432273	1.0203981065622107	231	12:26
104.49999999993786	-54895.3599005609	7433.611647224596	292.5100342814278	30.715441009391043	1.0128818711023673	231	12:26
104.59999999993762	-54969.618374907994	7467.804169605266	293.85549815126456	30.638088880113468	1.015439098798357	231	12:26
104.69999999993739	-55221.06644570641	7620.469156628623	299.86281232195415	30.49345192020296	1.02025554347667	231	12:25
104.79999999993716	-54914.944125809794	7253.347619572881	285.41670745586003	30.49345192020296	1.02025554347667	231	12:25
104.89999999993692	-54948.98596917107	7371.2672067456515	290.0568022204603	30.673373907364574	1.014270991358297	231	12:25
104.99999999993669	-55055.78404396403	7339.886029577683	288.82196380747695	30.567937326603026	1.0177694696544224	231	12:24
105.09999999993646	-54874.77473186533	7196.062446362745	283.1625558032416	30.62676277106503	1.0158146191904733	231	12:25
105.19999999993622	-55058.93865922693	7530.148978403952	296.3087447054858	30.501216719020743	1.0199958135416056	231	12:25
105.29999999993599	-54756.15843225148	7267.505306625779	285.97380751996343	30.444822481275708	1.0218851951086414	231	12:25
105.39999999993576	-54950.623793898034	7450.215922543208	293.16340674331565	30.138303222900326	1.0322781986507745	231	12:25
105.49999999993553	-55159.578399712365	7693.637850449853	302.7419749892649	30.138303222900326	1.0322781986507745	231	12:24
105.59999999993529	-54972.87123948257	7536.334144146328	296.5521288273903	30.194493019909697	1.0303572025803607	231	12:24
105.69999999993506	-54816.67690460812	7359.571097492666	289.59656438710147	30.194493019909697	1.0303572025803607	232	12:24
105.79999999993483	-54785.07242184752	7320.964577142437	288.0774112315356	30.194493019909697	1.0303572025803607	232	12:23
105.8999999999346	-54846.33238721217	7367.081698358088	289.8921039203563	30.2798934161871	1.0274512176682542	232	12:23
105.99999999993436	-54910.97348210428	7401.445920253302	291.24432410640503	30.06582024282726	1.0347668252539526	232	12:23
106.09999999993413	-55067.68320345739	7545.587857158003	296.91625921766786	30.05979508942128	1.0349742328175446	232	12:23
106.1999999999339	-54860.59094422791	7425.293735334137	292.1827273399714	29.96463008596478	1.0382612190463383	230	12:28
106.29999999993366	-54702.6006280641	7353.365280901367	289.35236766147045	30.071257995777305	1.0345797094918707	230	12:29
106.39999999993343	-54761.808960897906	7356.563558677024	289.4782187801723	30.2999121397954	1.0267723951735679	230	12:29
106.4999999999332	-54819.67139551934	7431.0227788363	292.40816321027853	30.2999121397954	1.0267723951735679	230	12:29
106.59999999993296	-54855.01494162771	7468.069728080077	293.8659477849362	30.081386066373554	1.0342313779252315	230	12:29
106.69999999993273	-54790.54292296895	7472.38399779793	294.0357127986277	30.052104068933915	1.0352391063854731	230	12:29
106.7999999999325	-54678.67160310724	7397.806368825105	291.1011090228691	30.052104068933915	1.0352391063854731	230	12:29
